-2.124203 -0.009433 0.537789 -0.636488 -1.306945 -0.609530 -0.776678 0.589927 0.386194 0.553469 0.502508 -0.038952 0.322405 0.091608 -0.673538 0.246558 0.005417 0.760425 -0.366867 -0.031624 -0.047810 0.075787 0.353113 0.650909 0.075592 -0.334738 -0.181376 -0.219907 0.071017 -0.287991 -0.116755 0.498145 0.279469 -0.354153 -0.089478 -0.185525 -0.487352 -0.184605 0.283788 -0.029799 1.000000
-0.898153 1.337079 1.088142 -0.513378 -1.022286 0.176688 -0.043413 0.862778 0.057958 1.292622 0.442086 -0.419774 -0.087135 0.288695 -0.305814 0.291267 -0.205750 0.351390 -0.195401 0.333065 0.231631 0.014818 -0.322230 -0.138771 -0.407918 0.049827 0.017085 0.270276 -0.030227 0.097816 0.003228 0.042697 -0.075834 0.060051 0.129984 0.019701 0.102084 -0.044052 -0.090929 -0.049198 1.000000
-0.831790 1.308959 0.895019 -0.489909 -1.121031 0.119123 -0.113875 0.731117 0.035556 1.238358 0.384987 -0.509647 0.064463 0.409698 -0.391864 0.397343 -0.198497 0.355153 -0.095092 0.510403 0.155419 0.104874 -0.362904 -0.348647 -0.399801 -0.015535 -0.016416 0.158924 -0.035259 0.037456 -0.407887 -0.052207 -0.152232 -0.102998 0.082209 0.009750 0.038755 0.000453 0.125409 -0.029905 1.000000
-4.615939 -3.673521 -0.920267 2.703368 -0.401666 0.803102 -0.540955 1.020943 0.187489 0.485407 0.750361 -0.695153 0.399254 0.669614 0.088695 0.253830 -0.229732 0.214880 -0.321582 0.111947 -0.277549 -0.192034 0.176064 0.389597 0.367776 -0.085546 0.118580 -0.203802 0.597215 -0.527411 -0.224338 -0.120418 -0.584236 -0.326216 0.074098 0.036387 0.403038 -0.354301 -0.168540 0.282617 1.000000
-2.051987 0.335857 2.697932 -0.405438 -0.428846 -0.387905 -0.576897 0.762080 1.365624 0.376115 -0.325766 0.147391 -0.614191 -0.330739 -0.590622 -0.223339 0.306140 -0.053159 0.181577 -0.016541 0.092252 0.017265 0.294581 0.096948 0.154451 -0.573248 -0.098056 0.068028 -0.209039 -0.530661 -0.385720 0.389227 0.110328 -0.131958 -0.055798 -0.010308 0.094276 -0.106349 -0.282678 -0.206668 1.000000
-1.036885 1.252461 1.298716 -0.596571 -1.370857 0.227289 0.015365 0.860804 0.024062 1.351883 0.629951 -0.650163 -0.140409 0.354883 -0.294288 0.577106 -0.198306 0.396738 0.026542 0.491596 0.435599 -0.062360 -0.122183 -0.042155 -0.012074 0.044586 0.044876 -0.026904 -0.111092 0.350332 0.238436 -0.006454 -0.026569 0.112113 -0.085949 0.104490 0.017675 0.010079 -0.146059 0.019326 1.000000
3.822199 -5.040558 -2.432374 -3.153413 -0.142688 0.794085 -0.891256 -0.457084 0.760434 1.005358 0.000833 -0.375485 0.108080 0.312303 -0.147344 0.419560 -0.565727 0.162444 -0.389183 0.115282 0.437490 0.247447 -0.073061 -0.475793 0.016190 0.138260 0.555371 -0.116222 -0.002371 -0.357239 0.167478 0.318481 -0.040776 0.372525 0.440431 -0.093204 -0.138320 0.127140 0.092011 0.067803 1.000000
-0.996038 1.312542 1.138570 -0.592766 -1.150858 0.126995 -0.070593 0.821146 0.135969 1.240133 0.577450 -0.595108 0.063040 0.270410 -0.254295 0.256591 -0.037897 0.357581 0.028407 0.465826 0.374045 -0.012697 -0.184782 -0.180090 -0.258298 0.038131 -0.039526 0.203041 -0.037138 -0.000264 0.144966 0.111915 0.029017 0.220081 -0.147378 0.013063 0.055997 -0.154403 -0.139101 0.072716 1.000000
-1.203504 1.129105 1.329640 -0.629376 -1.259435 0.012981 -0.236937 0.862687 0.195481 1.288660 0.552524 -0.587977 0.052389 0.241916 -0.334583 0.415254 -0.144780 0.435831 -0.018376 0.356201 0.254790 0.060744 -0.205284 -0.253872 -0.311097 -0.093115 -0.024234 0.221306 0.060166 0.040759 -0.035531 0.111923 -0.003227 -0.042765 -0.097263 0.047090 -0.000606 0.031562 -0.064396 -0.058906 1.000000
-1.497693 0.923767 1.729899 -0.785618 -1.178952 0.080843 -0.271110 0.508212 0.131033 1.142882 0.580057 -0.585799 -0.021829 0.398499 -0.214446 0.820630 -0.403410 0.444969 -0.036011 0.184661 0.328873 -0.120234 -0.060552 -0.003890 0.192229 -0.069925 0.156138 -0.167846 -0.093282 0.429751 0.234988 -0.240714 0.159380 -0.275189 -0.148309 0.329064 0.151548 0.242927 0.195451 -0.202848 1.000000
-1.464584 0.920285 1.560515 -0.662723 -1.084258 -0.177457 -0.430754 0.770947 0.357519 1.140655 0.413104 -0.492798 0.097998 0.124848 -0.294611 0.320544 -0.146242 0.443205 -0.063519 0.202611 0.067072 0.056775 -0.228450 -0.318605 -0.491011 -0.261642 0.024392 0.186346 0.305139 -0.087362 -0.251570 0.112288 0.086054 -0.227676 -0.041853 0.056191 -0.091679 0.162843 0.051836 -0.157108 1.000000
-2.619319 0.034194 2.408426 -1.250764 -1.178049 -0.055993 -1.685103 0.694006 1.281974 -0.555090 -0.240987 0.379848 0.158382 0.018971 -0.371338 -0.310756 -0.364307 -0.225857 0.191172 0.074393 0.078071 -0.174057 0.207136 0.590162 0.469992 -0.057521 -0.158347 -0.226519 -0.129416 0.051526 -0.194347 0.059177 -0.151893 0.203772 0.144492 -0.147737 0.033882 -0.029312 -0.107485 -0.100003 2.000000
-2.749501 0.056428 0.577576 -1.142459 -0.614768 0.582473 -0.510965 -0.260076 -0.000759 0.288707 -0.025261 0.244038 1.023961 0.341870 0.525294 -0.021103 -0.005880 0.104015 0.122710 -0.234546 -0.159404 0.297863 -0.299878 -0.417118 -0.224943 0.383924 0.250800 0.118422 -0.032168 -0.077733 -0.079086 -0.212852 0.342369 -0.051605 0.110188 0.195515 0.019533 -0.048633 0.025405 0.134633 2.000000
-3.592688 -0.913789 1.673765 -0.856945 -0.671963 0.534167 -1.150609 -0.405021 0.833398 -0.628058 -0.549037 0.535978 0.481567 0.068947 -0.237334 0.089709 -0.454588 -0.167670 0.375159 0.134942 -0.149832 0.118052 -0.270258 0.062348 -0.009160 0.206249 -0.192443 -0.129630 -0.136423 0.060456 -0.123113 -0.242582 -0.242281 -0.063953 -0.117494 -0.004275 0.064085 0.152810 0.118861 0.036215 2.000000
-5.106695 -3.257199 1.073966 1.714645 0.287507 0.808720 -0.884042 1.132845 1.056145 -0.020677 -0.423647 -0.113035 -0.088168 0.026951 0.169887 -0.808819 -0.176031 -0.633010 0.100520 0.092904 0.313024 -0.036023 0.012217 -0.029668 0.422103 -0.058014 0.038985 0.235777 -0.426014 0.203265 -0.249603 0.090559 -0.013577 0.118876 0.140667 -0.254994 -0.055049 -0.330423 -0.074274 -0.096517 2.000000
-3.405184 -0.665279 1.403849 -1.088898 -0.599101 0.442765 -1.207097 -0.249948 0.797817 -0.618400 -0.347193 0.574408 0.862424 0.124175 -0.114285 -0.190316 -0.237259 -0.179121 0.195633 -0.253010 0.000806 0.227824 -0.082320 -0.059477 0.085203 0.169191 -0.137013 0.036378 -0.060472 0.011112 -0.123583 0.009367 0.042730 0.025640 -0.101722 -0.072153 0.075401 -0.033782 -0.089922 -0.031756 2.000000
-3.405184 -0.665279 1.403849 -1.088898 -0.599101 0.442765 -1.207097 -0.249948 0.797817 -0.618400 -0.347193 0.574408 0.862424 0.124175 -0.114285 -0.190316 -0.237259 -0.179121 0.195633 -0.253010 0.000806 0.227824 -0.082320 -0.059477 0.085203 0.169191 -0.137013 0.036378 -0.060472 0.011112 -0.123583 0.009367 0.042730 0.025640 -0.101722 -0.072153 0.075401 -0.033782 -0.089922 -0.031756 2.000000
0.155268 -2.310852 0.275143 -2.596931 0.360205 0.192622 -1.464445 -0.643017 1.106160 -0.050470 -0.368046 0.450467 0.207366 0.022942 -0.745490 -0.074285 -0.198660 0.045678 0.045589 0.095067 0.120746 0.058755 -0.098334 0.096069 0.012070 -0.609036 0.149366 0.003721 -0.638534 0.082411 0.350662 -0.055077 -0.362574 0.265147 0.283877 -0.110627 0.160576 -0.167754 0.295961 -0.339007 2.000000
-3.413932 -0.634828 1.468590 -1.027338 -0.733068 0.507862 -0.959499 -0.420026 0.674400 -0.343718 -0.351232 0.490400 0.730326 0.051935 0.026262 -0.045790 -0.201646 -0.198199 0.279841 -0.148167 -0.094099 0.291641 -0.174302 -0.169433 -0.033142 0.130443 -0.058973 0.045016 -0.125571 0.009273 -0.119247 -0.144289 -0.042816 -0.071813 -0.168797 0.067162 0.103915 0.034737 0.004114 0.122221 2.000000
-3.387918 -0.626255 1.358416 -1.105169 -0.558644 0.446265 -1.226221 -0.221506 0.780000 -0.615710 -0.327046 0.558843 0.874901 0.109684 -0.108077 -0.220150 -0.217368 -0.198547 0.146162 -0.305299 0.025593 0.230032 -0.048362 -0.039886 0.116815 0.180250 -0.099553 0.025284 -0.071072 0.053143 -0.080306 0.008594 0.069663 0.047177 -0.064672 -0.059626 0.040841 -0.050597 -0.091891 -0.023999 2.000000
-3.241994 -0.574245 1.159520 -1.047669 -0.868483 0.458602 -0.942930 -0.572370 0.167290 -0.416982 -0.249126 0.077094 0.608519 0.439801 0.084812 0.845283 -0.780441 -0.133191 0.525370 0.035573 -0.428396 -0.000995 -0.128199 0.027351 0.134188 0.650436 -0.388133 -0.236252 0.056776 -0.103245 0.387161 -0.268448 0.214804 -0.301410 -0.150527 0.155347 0.268468 0.458754 0.149240 0.027165 2.000000
