-2.124203 -0.009433 0.537789 -0.636488 -1.306945 -0.609530 -0.776678 0.589927 0.386194 0.553469 0.502508 -0.038952 0.322405 0.091608 -0.673538 0.246558 0.005417 0.760425 -0.366867 -0.031624 -0.047810 0.075787 0.353113 0.650909 0.075592 -0.334738 -0.181376 -0.219907 0.071017 -0.287991 -0.116755 0.498145 0.279469 -0.354153 -0.089478 -0.185525 -0.487352 -0.184605 0.283788 -0.029799 0.227053 0.204829 -0.104175 0.001353 0.233102 0.138154 0.013398 -0.011957 -0.218265 0.215369 -0.199049 0.264618 -0.000924 0.108846 -0.108710 -0.053605 0.213334 -0.018227 -0.058431 0.031992 0.084833 -0.218877 0.124322 0.064551 0.057485 -0.035175 0.010669 -0.322665 -0.042224 -0.026362 0.022137 0.055493 -0.055645 0.044190 -0.012341 -0.013141 0.051834 0.064780 0.002738 -0.059437 -0.079296 -0.053168 0.016431 -0.039624 -0.087854 0.140581 0.003944 0.061261 0.022321 0.019451 0.059252 0.073797 -0.006596 -0.026419 -0.020302 -0.037858 0.014159 -0.050556 0.038544 -0.043489 -0.013514 -0.044609 0.039164 -0.002955 -0.034562 0.008699 -0.000155 0.027111 -0.010842 -0.017360 -0.015027 0.008620 -0.014364 0.015741 0.017239 -0.018360 0.015359 0.017160 -0.003836 -0.008734 -0.007636 -0.006670 -0.013467 -0.014741 0.017272 -0.004170 0.002513 -0.007303 0.002323 -0.008189 0.013543 0.000563 -0.002080 -0.006497 -0.000877 -0.001443 -0.001335 0.004878 -0.002998 0.006387 0.004583 0.006728 0.000462 0.000019 0.001275 0.000123 0.001985 -0.001850 0.001128 0.000723 -0.000478 -0.000941 -0.000455 -0.000139 -0.000086 0.000000 0.000000 -0.000000 0.000000 0.000000 -0.000000 -0.000000 0.000000 -0.000000 1.000000
-0.898153 1.337079 1.088142 -0.513378 -1.022286 0.176688 -0.043413 0.862778 0.057958 1.292622 0.442086 -0.419774 -0.087135 0.288695 -0.305814 0.291267 -0.205750 0.351390 -0.195401 0.333065 0.231631 0.014818 -0.322230 -0.138771 -0.407918 0.049827 0.017085 0.270276 -0.030227 0.097816 0.003228 0.042697 -0.075834 0.060051 0.129984 0.019701 0.102084 -0.044052 -0.090929 -0.049198 -0.043997 -0.172151 0.071718 -0.027931 0.049732 0.043269 -0.050420 0.146180 -0.035749 0.032308 -0.146062 -0.147615 -0.026555 -0.050006 0.023123 -0.128340 0.037669 0.113645 -0.015408 0.089466 0.021939 -0.025655 -0.129987 -0.173713 -0.032036 -0.122550 0.041948 0.013421 0.018158 0.142534 -0.046056 0.028469 -0.058416 -0.123866 0.026741 -0.088996 0.035287 -0.033510 0.008493 0.002181 0.039578 0.052326 -0.028652 -0.001667 -0.122047 -0.077117 0.024747 0.132608 -0.007056 0.020183 0.031158 -0.051972 0.005384 0.120133 -0.024899 -0.033823 -0.022954 -0.049318 0.004690 -0.035151 0.016489 0.073325 0.000654 0.046252 -0.002767 -0.046886 -0.052766 0.031528 -0.019706 -0.021182 0.047203 0.057836 -0.064578 0.008525 -0.014924 0.009606 -0.032518 0.003171 0.005142 0.027440 0.056618 -0.015586 -0.029875 -0.011488 0.031300 -0.033208 0.028652 -0.041498 -0.058583 0.012169 0.010830 0.020125 0.024366 0.008216 0.014320 0.009148 -0.009825 0.016322 0.021625 0.006501 -0.002498 0.015764 0.008119 -0.001455 -0.002576 -0.012041 -0.007996 -0.004897 0.003827 0.007366 -0.008556 0.002447 -0.003298 -0.004186 -0.000506 0.000000 0.000000 -0.000000 0.000000 0.000000 -0.000000 -0.000000 0.000000 -0.000000 1.000000
-0.831790 1.308959 0.895019 -0.489909 -1.121031 0.119123 -0.113875 0.731117 0.035556 1.238358 0.384987 -0.509647 0.064463 0.409698 -0.391864 0.397343 -0.198497 0.355153 -0.095092 0.510403 0.155419 0.104874 -0.362904 -0.348647 -0.399801 -0.015535 -0.016416 0.158924 -0.035259 0.037456 -0.407887 -0.052207 -0.152232 -0.102998 0.082209 0.009750 0.038755 0.000453 0.125409 -0.029905 -0.107777 -0.072387 0.151168 0.168497 -0.063809 -0.026386 -0.055974 -0.049560 0.010151 -0.054267 -0.176557 0.047175 0.013108 -0.014148 0.172393 -0.131116 -0.003647 0.127405 0.104427 0.040819 -0.147728 -0.004767 -0.090219 -0.021188 -0.081792 -0.055103 0.036991 0.011815 0.036910 -0.068845 -0.083541 -0.006213 0.030284 -0.065751 -0.003470 0.041870 -0.072791 0.021630 -0.071418 -0.052320 0.005719 -0.064446 0.040285 0.030228 0.058519 -0.012448 -0.061131 0.051175 0.020769 0.045875 0.000618 0.038042 -0.018992 -0.040302 0.011250 -0.024400 -0.025399 -0.072679 -0.027945 0.027862 0.020905 0.028045 0.030273 0.040370 -0.052659 0.041472 -0.041005 -0.038436 0.009756 -0.027107 0.011191 0.002930 0.016668 -0.025500 0.012954 0.009798 0.020247 0.000679 0.033045 -0.010104 -0.051278 0.033586 -0.011392 0.022700 0.035343 -0.024021 -0.054479 0.074101 0.061380 -0.039601 0.008636 0.029711 -0.020459 0.017225 -0.031476 -0.012388 0.045304 -0.019916 0.010589 -0.013567 -0.002401 -0.001614 -0.001277 -0.000346 -0.002311 -0.006134 -0.007343 -0.001127 -0.007628 0.001198 -0.000548 -0.000057 0.000379 0.003192 -0.001062 0.000000 0.000000 -0.000000 0.000000 0.000000 -0.000000 -0.000000 0.000000 -0.000000 1.000000
-4.615939 -3.673521 -0.920267 2.703368 -0.401666 0.803102 -0.540955 1.020943 0.187489 0.485407 0.750361 -0.695153 0.399254 0.669614 0.088695 0.253830 -0.229732 0.214880 -0.321582 0.111947 -0.277549 -0.192034 0.176064 0.389597 0.367776 -0.085546 0.118580 -0.203802 0.597215 -0.527411 -0.224338 -0.120418 -0.584236 -0.326216 0.074098 0.036387 0.403038 -0.354301 -0.168540 0.282617 0.226856 0.127133 0.132366 -0.065316 -0.182864 -0.089270 0.231560 0.217066 -0.170565 -0.218541 0.189637 -0.081795 0.043038 0.328364 -0.259632 0.014928 0.166422 -0.045374 -0.027284 0.075803 -0.192220 -0.007426 0.069979 -0.129145 -0.083920 0.005169 -0.045365 0.058065 -0.161701 -0.099155 0.019961 -0.005146 -0.063411 -0.052688 0.061929 0.142308 0.029925 -0.044322 0.028967 -0.036693 -0.036253 0.025507 -0.020310 -0.014739 0.024996 -0.083644 0.016184 -0.059573 -0.025305 -0.004362 -0.046858 -0.020152 0.034610 0.053939 -0.004631 -0.030356 -0.010817 0.052617 0.011916 -0.017387 0.006560 -0.000062 -0.004630 0.004105 -0.002398 -0.012803 0.012146 -0.016211 0.011380 -0.009831 0.002087 -0.000298 0.005744 -0.013671 0.010386 0.000634 -0.001835 0.006077 0.016198 0.002466 -0.001807 -0.001790 0.006019 0.000899 0.007070 -0.001570 -0.000962 -0.000313 0.002114 0.002610 -0.003826 0.006022 0.002021 0.001475 -0.001871 -0.000480 0.001394 0.000816 -0.001303 -0.002412 0.000363 0.001796 -0.000055 -0.002419 -0.000405 -0.000397 0.000560 0.000196 -0.001159 0.000210 0.000111 -0.000616 0.000132 0.000479 -0.000024 0.000000 0.000000 -0.000000 0.000000 0.000000 -0.000000 -0.000000 0.000000 -0.000000 1.000000
-2.051987 0.335857 2.697932 -0.405438 -0.428846 -0.387905 -0.576897 0.762080 1.365624 0.376115 -0.325766 0.147391 -0.614191 -0.330739 -0.590622 -0.223339 0.306140 -0.053159 0.181577 -0.016541 0.092252 0.017265 0.294581 0.096948 0.154451 -0.573248 -0.098056 0.068028 -0.209039 -0.530661 -0.385720 0.389227 0.110328 -0.131958 -0.055798 -0.010308 0.094276 -0.106349 -0.282678 -0.206668 0.136188 0.372681 0.179082 -0.163086 0.252181 0.446126 0.225532 -0.235623 0.308503 -0.048897 0.093894 0.150348 0.121096 -0.073054 -0.196345 0.208081 -0.366611 -0.057070 -0.051790 0.119429 0.053149 0.122040 -0.082842 0.021592 -0.060462 0.210369 0.070046 0.176550 0.099403 0.098148 -0.100442 -0.069892 0.024530 -0.055178 0.028378 0.052101 0.105717 0.013331 0.043024 0.004757 0.005708 -0.050259 -0.026506 0.016841 -0.004823 -0.026208 -0.032365 -0.002365 -0.005086 -0.028733 -0.018697 -0.014300 -0.035817 0.033937 0.002345 -0.004600 0.021793 -0.039328 -0.009722 0.008531 -0.014841 0.047429 0.002895 0.002758 -0.003631 -0.018922 -0.004589 0.004125 -0.023496 0.018743 0.015891 -0.014662 0.001867 -0.029479 -0.021033 0.010948 0.018655 -0.007823 0.006862 0.008609 -0.003210 0.015111 -0.007125 -0.000431 0.002092 -0.005245 0.000587 0.009228 -0.000593 0.000969 0.000357 -0.001673 0.001159 -0.003100 -0.007295 -0.001340 0.001418 -0.001403 0.000490 0.000394 0.003696 0.002197 -0.000767 0.001378 0.000860 -0.005320 -0.004456 -0.001613 -0.000231 0.001908 -0.001049 0.000318 0.000274 -0.001080 -0.000922 0.000000 0.000000 -0.000000 0.000000 0.000000 -0.000000 -0.000000 0.000000 -0.000000 1.000000
-1.036885 1.252461 1.298716 -0.596571 -1.370857 0.227289 0.015365 0.860804 0.024062 1.351883 0.629951 -0.650163 -0.140409 0.354883 -0.294288 0.577106 -0.198306 0.396738 0.026542 0.491596 0.435599 -0.062360 -0.122183 -0.042155 -0.012074 0.044586 0.044876 -0.026904 -0.111092 0.350332 0.238436 -0.006454 -0.026569 0.112113 -0.085949 0.104490 0.017675 0.010079 -0.146059 0.019326 -0.016587 -0.080840 -0.054484 -0.240417 -0.064699 0.038295 -0.025573 0.018375 0.007697 0.070204 0.128459 -0.081298 -0.111562 -0.065320 0.033152 0.105508 -0.078574 -0.159395 -0.032377 -0.267728 -0.072768 -0.035216 -0.004823 0.177518 0.173724 0.049961 -0.100218 0.098483 -0.099329 0.139048 0.117760 -0.127084 -0.001095 0.033461 0.005708 -0.054196 0.081780 0.143154 -0.018782 -0.006791 -0.088107 0.005994 0.016205 -0.027242 -0.013529 -0.030565 0.067242 0.027633 0.007006 0.006809 -0.070046 0.037067 -0.087557 0.068293 0.013602 0.016947 0.053521 0.076760 0.079929 -0.077067 0.001175 -0.004077 -0.038807 0.008232 -0.011547 -0.014861 0.007848 0.039060 -0.005687 0.010319 -0.016100 0.002215 0.010418 -0.014986 0.033735 -0.031968 0.017125 0.006629 0.002417 -0.029547 -0.062128 -0.002567 0.026599 -0.004240 -0.021935 -0.012769 -0.014152 0.000908 0.014742 -0.006239 -0.010819 0.043285 -0.007166 -0.014304 -0.000059 -0.053193 -0.027441 0.004113 0.021019 0.000955 -0.011007 0.001238 0.003418 0.010883 -0.002634 0.003951 0.000175 0.004483 0.000187 -0.000620 0.004433 0.003151 -0.000932 0.000817 0.001277 0.000000 0.000000 -0.000000 0.000000 0.000000 -0.000000 -0.000000 0.000000 -0.000000 1.000000
3.822199 -5.040558 -2.432374 -3.153413 -0.142688 0.794085 -0.891256 -0.457084 0.760434 1.005358 0.000833 -0.375485 0.108080 0.312303 -0.147344 0.419560 -0.565727 0.162444 -0.389183 0.115282 0.437490 0.247447 -0.073061 -0.475793 0.016190 0.138260 0.555371 -0.116222 -0.002371 -0.357239 0.167478 0.318481 -0.040776 0.372525 0.440431 -0.093204 -0.138320 0.127140 0.092011 0.067803 0.061346 0.116218 0.009725 0.056038 -0.028892 -0.136286 -0.111522 -0.241742 -0.158599 0.026613 0.068511 0.020442 0.175358 -0.094102 0.047232 -0.060145 0.027886 -0.060154 0.014727 -0.049840 0.131020 -0.134990 0.039429 0.005194 -0.104308 0.083041 0.040685 0.040387 0.047760 -0.026031 -0.045607 -0.060504 -0.172954 -0.032687 0.037381 -0.038114 0.076958 0.018228 0.048354 0.006872 0.012887 0.108428 0.017110 -0.013055 0.047099 0.072804 -0.041037 -0.081053 0.050494 -0.031416 0.052134 -0.016618 0.019522 0.021363 0.000324 0.128053 -0.025683 -0.019572 0.027666 0.004612 -0.035385 0.045982 -0.106903 -0.079521 -0.010142 -0.008997 0.034103 -0.029078 0.022997 -0.048266 0.021921 -0.017866 -0.006012 -0.060722 0.001435 0.023362 -0.005565 -0.036601 0.006437 0.024127 0.002072 -0.027670 0.031051 0.013035 0.033508 -0.022001 0.006129 0.004891 0.004865 0.008115 -0.006155 -0.011566 0.005137 -0.002322 -0.003309 -0.010036 0.002270 -0.006858 -0.003150 0.007745 0.004156 0.001900 0.001335 -0.004627 -0.000195 0.000842 0.002517 -0.002584 0.000923 -0.004172 0.000453 0.000292 -0.001633 -0.000438 0.000196 0.000000 0.000000 -0.000000 0.000000 0.000000 -0.000000 -0.000000 0.000000 -0.000000 1.000000
-0.996038 1.312542 1.138570 -0.592766 -1.150858 0.126995 -0.070593 0.821146 0.135969 1.240133 0.577450 -0.595108 0.063040 0.270410 -0.254295 0.256591 -0.037897 0.357581 0.028407 0.465826 0.374045 -0.012697 -0.184782 -0.180090 -0.258298 0.038131 -0.039526 0.203041 -0.037138 -0.000264 0.144966 0.111915 0.029017 0.220081 -0.147378 0.013063 0.055997 -0.154403 -0.139101 0.072716 -0.076710 -0.097462 0.114235 -0.156034 -0.095612 0.061319 0.108249 0.191597 0.006906 0.088056 -0.017201 -0.136588 0.046255 -0.117711 -0.018615 0.061009 0.049772 0.164767 0.057469 0.082934 0.011945 -0.010892 -0.089529 0.035056 -0.017173 0.165855 -0.233247 -0.113011 0.021494 -0.021022 -0.124810 -0.031557 0.074364 0.073287 -0.025531 0.037379 -0.018477 0.109881 -0.070094 -0.005158 -0.104199 0.021100 0.010534 -0.043764 -0.067165 -0.043110 -0.014976 -0.007423 -0.086121 0.049439 0.127163 -0.012967 -0.004799 -0.044067 0.015139 0.018939 0.038589 0.086811 -0.071481 0.039520 -0.006893 -0.028568 0.017551 -0.044897 -0.022756 0.051508 0.019391 0.009431 0.019437 -0.018947 -0.021410 -0.030834 -0.005245 0.002191 -0.067410 0.043647 0.002561 -0.009012 0.022934 -0.007197 0.011914 -0.013180 -0.007916 -0.009291 0.005208 0.076446 -0.000326 0.000082 -0.006157 0.056665 0.006526 -0.063519 0.001106 0.017644 0.000394 0.006581 -0.006171 -0.016183 -0.013274 -0.016891 -0.003849 -0.006739 -0.010108 -0.000482 0.002952 0.009292 -0.002453 -0.005578 -0.000511 -0.002828 0.001347 0.001136 0.001494 -0.001346 0.000298 0.000000 0.000000 -0.000000 0.000000 0.000000 -0.000000 -0.000000 0.000000 -0.000000 1.000000
-1.203504 1.129105 1.329640 -0.629376 -1.259435 0.012981 -0.236937 0.862687 0.195481 1.288660 0.552524 -0.587977 0.052389 0.241916 -0.334583 0.415254 -0.144780 0.435831 -0.018376 0.356201 0.254790 0.060744 -0.205284 -0.253872 -0.311097 -0.093115 -0.024234 0.221306 0.060166 0.040759 -0.035531 0.111923 -0.003227 -0.042765 -0.097263 0.047090 -0.000606 0.031562 -0.064396 -0.058906 -0.092848 -0.067262 0.056762 -0.035980 -0.043523 0.053152 0.080872 0.093757 0.065931 -0.007368 -0.022301 0.064559 0.013501 -0.053719 0.043755 -0.063594 0.047757 0.023506 -0.051056 0.000227 -0.011608 0.022860 -0.052098 -0.057268 -0.014673 0.027936 0.000127 0.083025 -0.014491 -0.050283 -0.005583 -0.004679 0.017646 0.072810 -0.092044 -0.051051 -0.010590 -0.020621 0.009747 -0.007579 0.027267 -0.039720 -0.014034 -0.024678 0.057478 0.051116 -0.016093 -0.008193 -0.010062 -0.029233 -0.020620 0.018632 0.017805 0.006760 0.001644 0.034270 0.037872 -0.003114 0.012489 0.001174 -0.050061 0.024420 -0.013842 0.037457 0.023553 -0.018363 0.031288 -0.010518 0.025914 0.032721 -0.014365 0.020767 0.065132 0.010836 0.057624 -0.030903 -0.033369 -0.005329 -0.043050 -0.031832 0.009035 0.001148 0.033412 0.040445 -0.063958 -0.004982 0.001513 -0.020573 -0.010941 -0.045221 -0.022720 -0.013103 -0.000111 -0.001570 0.009864 0.084133 0.013450 0.043393 -0.035769 0.026798 0.021160 -0.018121 -0.003548 -0.009734 0.010630 -0.003320 0.015141 0.006430 -0.003005 -0.012857 0.002870 -0.009978 0.000104 0.001829 0.001753 0.000000 0.000000 -0.000000 0.000000 0.000000 -0.000000 -0.000000 0.000000 -0.000000 1.000000
-1.497693 0.923767 1.729899 -0.785618 -1.178952 0.080843 -0.271110 0.508212 0.131033 1.142882 0.580057 -0.585799 -0.021829 0.398499 -0.214446 0.820630 -0.403410 0.444969 -0.036011 0.184661 0.328873 -0.120234 -0.060552 -0.003890 0.192229 -0.069925 0.156138 -0.167846 -0.093282 0.429751 0.234988 -0.240714 0.159380 -0.275189 -0.148309 0.329064 0.151548 0.242927 0.195451 -0.202848 0.240320 0.204220 0.018425 0.135836 0.183983 0.018384 -0.139883 -0.046485 -0.023098 0.088766 0.306154 -0.129113 -0.194937 0.084232 -0.057614 0.072061 -0.199142 0.001246 0.033566 -0.123446 0.137115 0.101166 0.238373 0.042036 0.055297 -0.102762 0.054648 -0.026519 -0.093183 0.019961 0.103490 0.045814 0.015445 0.029232 0.111099 -0.003991 -0.001878 -0.177539 -0.109065 0.060264 0.101809 0.008524 0.033576 0.004658 -0.050642 0.040661 0.012619 -0.126132 0.017256 -0.047722 0.009499 -0.084002 -0.002963 -0.058834 -0.077285 -0.002611 -0.029903 0.008441 -0.049600 0.014479 0.058046 0.020341 0.017664 0.012953 0.021927 0.000024 -0.013491 -0.013929 -0.000483 -0.007123 0.001605 -0.009450 -0.009005 -0.005105 -0.054008 0.010145 0.045959 0.023551 -0.028168 0.040634 -0.001166 -0.015939 -0.030693 -0.006518 0.020293 0.006316 0.006247 0.015264 0.004708 -0.008954 -0.004481 -0.010382 0.003835 -0.007905 0.001784 0.024843 0.013024 -0.002900 -0.012885 -0.011857 -0.003220 -0.007079 0.002544 -0.004471 -0.003748 0.003956 0.001242 -0.001151 0.001134 0.002877 -0.004772 -0.000341 0.002706 0.000308 -0.002360 0.000000 0.000000 -0.000000 0.000000 0.000000 -0.000000 -0.000000 0.000000 -0.000000 1.000000
